type,date,date(yyyyMMddHHmmss),author,message,latitude,longitude, location,category,labels,seconds,risk_score,risk_score_simple_nlp
ccdata,192042,2.01E+13,,TRAFFIC STOP,,,N. Spetson St / N. Barabla St,junk/spam,['vehicle-accident'],69642,0,0
ccdata,192048,2.01E+13,,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,N. Scarkeme St / N. Bilar St,junk/spam,[],69648,0,0
ccdata,192059,2.01E+13,,FELONY HIT & RUN - IN PROGRESS-WITH INJURY,,,500 Block of N. Schaber Ave,junk/spam,['police'],69659,0,0
mbdata,192100,2.01E+13,lordWally,RT @InternationalNews Fire continues at Dancing Dolphn Apartments #abila #IntNews,,,,fire_dancing_dolphin,['fire'],69660,1,1
mbdata,192100,2.01E+13,siliconKing,RT @InternationalNews Fire continues at Dancing Dolphn Apartments #abila #IntNews,,,,fire_dancing_dolphin,['fire'],69660,1,1
mbdata,192100,2.01E+13,jgrobannne,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],69660,1,2
mbdata,192100,2.01E+13,slamrjamr,RT @HomelandIlluminations Additional fire trucks arrive. Fire still out of control. #HI,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],69660,1,2
mbdata,192100,2.01E+13,plasticParts,RT @HomelandIlluminations Additional fire trucks arrive. Fire still out of control. #HI,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],69660,1,2
mbdata,192100,2.01E+13,teresaJ,RT @dangermice More fire trucks are arriving this is really bad,,,,"fire_dancing_dolphin, vehicle_accidents","['vehicle-accident', 'fire']",69660,1,1
mbdata,192101,2.01E+13,dtrejos,Hope they had good insurance.,,,,junk/spam,[],69661,0,0
mbdata,192101,2.01E+13,hngohebo_ABILAPOST,A bicyclist has been hit on the 500 block of Schaber near Katerina's Cafe and @Brew'veBeenServed #AbilaPost,,,,junk/spam,[],69661,0,0
mbdata,192101,2.01E+13,KronosStar,A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,,junk/spam,[],69661,0,0
mbdata,192101,2.01E+13,AbilaPoliceDepartment,Abila Police Department reports a bicyclist has been struck on the 500 block of Schaber between Eira and Edessis #APD,,,,"vehicle_accidents, police",['police'],69661,0,0
mbdata,192101,2.01E+13,brewvebeenserved,Oh no!! That crazy driver hit a guy on a bike outside our shop!!,36.054,24.901,,junk/spam,[],69661,0,0
mbdata,192102,2.01E+13,KronosQuoth,"Either you run the day, or the day runs you.  #KronosStar #POKRally",,,,junk/spam,[],69662,0,0
mbdata,192126,2.01E+13,KronosQuoth,"If you can't explain it simply, you don't understand it well enough.  #POKRally #HI",,,,junk/spam,[],69686,0,0
mbdata,192126,2.01E+13,KronosQuoth,The distance between insanity and genius is measured only by success.  #POKRally #HI,,,,junk/spam,[],69686,0,0
mbdata,192126,2.01E+13,KronosQuoth,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally",,,,junk/spam,[],69686,0,0
mbdata,192126,2.01E+13,KronosQuoth,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally,,,,junk/spam,['vehicle-accident'],69686,0,0
mbdata,192138,2.01E+13,brewvebeenserved,FREE COFFEE to anyone who caught the license plate of that black van! #jerkdrivers,36.054,24.901,,junk/spam,[],69698,0,0
mbdata,192138,2.01E+13,kingWilly,Can't believe this place sometimes. People are so inconsiderate. #jerkdrivers,,,,junk/spam,[],69698,0,0
ccdata,192138,2.01E+13,,FELONY HIT & RUN-IN PROGRESS-WITH INJURY,,,547 N. Schaber Ave,junk/spam,['police'],69698,0,0
mbdata,192142,2.01E+13,slamrjamr,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],69702,1,1
mbdata,192142,2.01E+13,brain448,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],69702,1,1
mbdata,192152,2.01E+13,KronosQuoth,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI,,,,junk/spam,[],69712,0,0
mbdata,192152,2.01E+13,KronosQuoth,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",,,,junk/spam,[],69712,0,0
mbdata,192152,2.01E+13,KronosQuoth,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI,,,,junk/spam,[],69712,0,0
mbdata,192200,2.01E+13,BlueVelvet,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],69720,1,2
mbdata,192200,2.01E+13,jgrobannne,RT @GreyCatCollectibles some of these guys are looking really beat,,,,junk/spam,[],69720,0,0
mbdata,192200,2.01E+13,AbilaFireDept,Abila Fire Department announces expansion of evacuation area #AFD,,,,fire_dancing_dolphin,"['vehicle-accident', 'fire']",69720,1,1
mbdata,192200,2.01E+13,dangermice,They are announcing more evacuations not sure if i'll be able to keep seeing anything,36.059,24.894,,junk/spam,"['vehicle-accident', 'fire']",69720,0,0
mbdata,192200,2.01E+13,trapanitweets,OMG!!!!!!! Some derp in a?balck?van just?hit a guy on a bike!!!!!,36.054,24.901,,junk/spam,[],69720,0,0
mbdata,192200,2.01E+13,jsmith,OMG! A van just hit a guy on a bike.,,,,junk/spam,[],69720,0,0
ccdata,192200,2.01E+13,,ALL UNITS BROADCAST-FELONY HIT & RUN-BLACK VAN/PARTIAL PLATE #L829,,,ALL UNITS,junk/spam,['police'],69720,0,0
mbdata,192201,2.01E+13,microBanana,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,,junk/spam,[],69721,0,0
mbdata,192201,2.01E+13,vonneka,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,,junk/spam,[],69721,0,0
mbdata,192201,2.01E+13,joyce101,RT @AbilaPoliceDepartment Abila Police Department reports a bicyclist has been struck on the 500 block of Schaber between Eira and Edessis #APD,,,,"vehicle_accidents, police",['police'],69721,0,0
mbdata,192222,2.01E+13,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",,,,junk/spam,[],69742,0,0
mbdata,192222,2.01E+13,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",,,,junk/spam,[],69742,0,0
mbdata,192222,2.01E+13,KronosQuoth,Non-judgment shapes reckless self-knowledge #POKRally #HI,,,,junk/spam,[],69742,0,0
mbdata,192242,2.01E+13,vetsRock,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],69762,1,1
mbdata,192242,2.01E+13,vetsRock,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],69762,1,1
mbdata,192247,2.01E+13,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,,vehicle_accidents,[],69767,0,0
mbdata,192300,2.01E+13,lordWally,RT @anaregents Viktor-e and POK party in the park!,,,,junk/spam,[],69780,0,0
mbdata,192300,2.01E+13,pinky,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],69780,1,2
mbdata,192300,2.01E+13,gardener4958,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],69780,1,2
mbdata,192300,2.01E+13,dtennent,RT @HomelandIlluminations Additional fire trucks arrive. Fire still out of control. #HI,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],69780,1,2
mbdata,192300,2.01E+13,HomelandIlluminations,officials have announced the expansion of evacuation area. #HI,,,,junk/spam,"['vehicle-accident', 'fire']",69780,0,0
mbdata,192300,2.01E+13,AbilaPoliceDepartment,Abila Police Department releases a partial license plate number for hit and run vehicle L829 #APD,,,,"vehicle_accidents, police",['police'],69780,0,0
mbdata,192300,2.01E+13,trapanitweets,AND LEFT!!!!!!,36.054,24.901,,junk/spam,[],69780,0,0
ccdata,192300,2.01E+13,,FIRE/MEDICS DISPATCHED-PEDESTRIAN HIT & RUN,,,547 N. Schaber Ave,fire_dancing_dolphin,['fire'],69780,0,0
mbdata,192301,2.01E+13,rnbwBrite,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,,junk/spam,[],69781,0,0
mbdata,192301,2.01E+13,phantomagate,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,,junk/spam,[],69781,0,0
mbdata,192301,2.01E+13,rrWine,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,,junk/spam,[],69781,0,0
mbdata,192310,2.01E+13,KronosQuoth,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI,,,,junk/spam,[],69790,0,0
mbdata,192310,2.01E+13,carjunkers,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers",,,,junk/spam,[],69790,0,0
mbdata,192310,2.01E+13,KronosQuoth,Things work out best for those who make the best of how things work out.  #POKRally #HI,,,,junk/spam,[],69790,0,0
mbdata,192310,2.01E+13,junkman377,I just found out who viewed my profile! find whos watching yours chirpwatch.kronos/watchme #abila,,,,junk/spam,[],69790,0,0
mbdata,192333,2.01E+13,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,,junk/spam,[],69813,0,0
mbdata,192333,2.01E+13,KronosQuoth,I attribute my success to this: I never gave or took any excuse.  #KronosStar #POKRally,,,,junk/spam,[],69813,0,0
mbdata,192333,2.01E+13,KronosQuoth,"It's not what you look at that matters, it's what you see.  #POKRally #HI",,,,junk/spam,[],69813,0,0
mbdata,192333,2.01E+13,KronosQuoth,All our dreams can come true if we have the courage to pursue them.  #POKRally #HI,,,,junk/spam,[],69813,0,0
mbdata,192342,2.01E+13,henri,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],69822,1,1
ccdata,192344,2.01E+13,,police SCENE INVESTIGATION-REQUEST,,,547 N. Schaber Ave,junk/spam,['police'],69824,0,0
mbdata,192354,2.01E+13,AbilaPoliceDepartment,Abila Police Department issues description of hit and run vehicle: a black van with partial license plate L829 #APD,,,,"vehicle_accidents, police",['police'],69834,0,0
mbdata,192356,2.01E+13,KronosQuoth,"Take up one idea. Make that one idea your life -- think of it, dream of it, live on that idea.  #POKRally #HI",,,,junk/spam,[],69836,0,0
mbdata,192400,2.01E+13,phantomagate,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],69840,1,2
mbdata,192400,2.01E+13,soup4u,RT @HomelandIlluminations Additional fire trucks arrive. Fire still out of control. #HI,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],69840,1,2
mbdata,192400,2.01E+13,jaques,RT @OnlytheTruth BEATEN BY FIRE! #firewins,,,,fire_dancing_dolphin,['fire'],69840,0,0
mbdata,192400,2.01E+13,dragonRider1,RT @AbilaPoliceDepartment Abila Police Department releases a partial license plate number for hit and run vehicle L829 #APD,,,,"vehicle_accidents, police",['police'],69840,0,0
mbdata,192401,2.01E+13,siliconKing,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,,junk/spam,[],69841,0,0
mbdata,192401,2.01E+13,sithLordJames,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,,junk/spam,[],69841,0,0
mbdata,192401,2.01E+13,sithLordJames,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,,junk/spam,[],69841,0,0
ccdata,192415,2.01E+13,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,Egeou Ave / Ipsilantou Ave,vehicle_accidents,[],69855,0,0
mbdata,192418,2.01E+13,aliceRocks,some guy just got hit by this crazy driver - he's messed up,,,,junk/spam,[],69858,0,0
mbdata,192419,2.01E+13,KronosQuoth,Life is what happens to you while youre busy making other plans.  #KronosStar #POKRally,,,,junk/spam,[],69859,0,0
mbdata,192419,2.01E+13,KronosQuoth,The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally,,,,junk/spam,[],69859,0,0
mbdata,192419,2.01E+13,dealsRUs101,free iThing contest click here contest.kronos/freeiThing  #abila #iThing,,,,junk/spam,[],69859,0,0
mbdata,192419,2.01E+13,KronosQuoth,You miss 100% of the shots you dont take.  #KronosStar #POKRally,,,,junk/spam,['police'],69859,0,0
mbdata,192438,2.01E+13,pinky,RT @brewvebeenserved FREE COFFEE to anyone who caught the license plate of that black van! #jerkdrivers,,,,junk/spam,[],69878,0,0
mbdata,192442,2.01E+13,jgrobannne,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],69882,1,1
mbdata,192442,2.01E+13,soup4u,RT @OnlytheTruth Hey whatever happened to that cat?,,,,junk/spam,[],69882,0,0
mbdata,192447,2.01E+13,junkman995,time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff,,,,junk/spam,['police'],69887,0,0
mbdata,192447,2.01E+13,junkman995,get paid to give away free software! Easy make.money.kronos/link #kronos,,,,junk/spam,[],69887,0,0
mbdata,192447,2.01E+13,KronosQuoth,The person who says it cannot be done should not interrupt the person who is doing it.  #KronosStar #POKRally,,,,junk/spam,[],69887,0,0
mbdata,192447,2.01E+13,KronosQuoth,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",,,,junk/spam,[],69887,0,0
mbdata,192500,2.01E+13,rrWine,RT @dangermice They are announcing more evacuations not sure if i'll be able to keep seeing anything,,,,junk/spam,"['vehicle-accident', 'fire']",69900,0,0
mbdata,192500,2.01E+13,jaques,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,,,,junk/spam,"['vehicle-accident', 'fire']",69900,0,0
mbdata,192500,2.01E+13,sarajane,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,,,,junk/spam,"['vehicle-accident', 'fire']",69900,0,0
mbdata,192500,2.01E+13,HomelandIlluminations,Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,,,,"fire_dancing_dolphin, police","['police', 'vehicle-accident', 'fire']",69900,1,1
mbdata,192500,2.01E+13,dangermice,They must be really worried,36.059,24.894,,junk/spam,[],69900,0,0
mbdata,192500,2.01E+13,AbilaAllFaith,Reminder - we have opened our doors to evacuees of tonight's fire. Cookies and punch are available.,,,,fire_dancing_dolphin,['fire'],69900,0,0
mbdata,192500,2.01E+13,trollingsnark,TADA! Stage 3. Wide the area so that government agents can inspect your apartment for your protection!,,,,junk/spam,[],69900,0,0
mbdata,192500,2.01E+13,hennyhenhendrix,anyone know a good body shop?,36.057,24.892,,junk/spam,[],69900,0,0
mbdata,192500,2.01E+13,hngohebo_ABILAPOST,#APD has released description of hit and run vehicle from 500 block of Schaber: black van with partial license L829 #AbilaPost,,,,vehicle_accidents,['police'],69900,0,0
mbdata,192500,2.01E+13,AbilaPoliceDepartment,Abila Police Department urges any witnesses of the hit and run incident on Schaber between Eira & Edessis to contact authorities with any information #APD,,,,police,"['police', 'vehicle-accident']",69900,0,0
mbdata,192500,2.01E+13,trapanitweets,i called 555. got a license HAHA to the derp!,36.054,24.901,,junk/spam,[],69900,0,0
mbdata,192500,2.01E+13,brewvebeenserved,This is the FIRST time anyone has been injured near our store! It's usually a very SAFE neighborhood! #stopby,36.054,24.901,,junk/spam,['vehicle-accident'],69900,0,0
mbdata,192500,2.01E+13,Officia1AbilaPost,Shocking discoveries in the GAStech kidnapping case  smad.co.kronos/39xhke,,,,junk/spam,['police'],69900,0,0
ccdata,192500,2.01E+13,,DISTURBANCE-NOISE,,,N. Limnou St / Nikomidias St,junk/spam,[],69900,0,0
mbdata,192501,2.01E+13,muppiesRock,RT @dtrejos Hope they had good insurance.,,,,junk/spam,[],69901,0,0
mbdata,192508,2.01E+13,AbilaPost,#AFD and #APD have announced expanding evacuation perimeter to addtional buildings #AbilaPost,,,,junk/spam,"['police', 'vehicle-accident', 'fire']",69908,0,0
mbdata,192508,2.01E+13,GreyCatCollectibles,making us move again... I'm practically downtown now,,,,junk/spam,[],69908,0,0
mbdata,192508,2.01E+13,dtrejos,Hate to say #itolduso but -- everyone noes that company does shoddy construction. #dancingdolphinfire,,,,fire_dancing_dolphin,['fire'],69908,0,0
mbdata,192508,2.01E+13,martaO,This is the worst. Now my ashtma kicks in. #smokygridlock,,,,junk/spam,['vehicle-accident'],69908,0,0
mbdata,192508,2.01E+13,OnlytheTruth,Best fire in years!,,,,fire_dancing_dolphin,['fire'],69908,1,1
mbdata,192508,2.01E+13,trapanitweets,"Poor guy on bike appears to be ok, just shaken.",36.054,24.901,,junk/spam,[],69908,0,0
ccdata,192508,2.01E+13,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,N. Hacia St / N. Brada St,vehicle_accidents,[],69908,0,0
mbdata,192518,2.01E+13,cheapgoods998,make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome,,,,junk/spam,[],69918,0,0
mbdata,192545,2.01E+13,skinnyJeans,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,,,,junk/spam,[],69945,0,0
mbdata,192545,2.01E+13,KronosQuoth,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",,,,junk/spam,[],69945,0,0
